,smiles
37021,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(N(C)C2CCN(C)CC2)n1
37022,COc1ccc(Nc2snc(SCc3ccc(Cl)cc3)c2C(N)=O)cn1
37023,O=[PH](=O)(O)C(O)(CCCNc1nc(Nc2ccccc2)c2ncn(C3CCCC3)c2n1)[PH](=O)(=O)O
37024,NC(=O)c1c(SCc2ccc(Cl)cc2)nsc1Nc1cccnc1
37025,CC(Cc1ccc(Cl)cc1)Sc1nsc(Nc2cccnc2)c1C(N)=O
37026,Nc1[nH]nc2ccnc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12
37027,N#Cc1cnc2c(CC(O)CO)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1
37028,Nc1[nH]nc2ccnc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12
37029,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(C)c3)ncnc2cc1OCCCN1CCN(C)CC1
37030,CC(=O)Nc1ccc(Sc2nccc(Nc3cc(C)[nH]n3)n2)cc1
37031,CC(=O)Nc1ccc(Sc2nc(C)cc(Nc3cc(C)[nH]n3)n2)cc1
37032,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(C)c2C#N)cc1
37033,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(-c3ccccc3)n2)cc1
37034,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C(C)(C)C)CC3)n2)cc1
37035,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(-c3ccncc3)n2)cc1
37036,CCC(=O)Nc1ccc(Sc2nc(C)cc(Nc3cc(C)[nH]n3)n2)cc1
37037,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1
37038,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCC3)n2)cc1
37039,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(-c3ccccc3)n2)cc1
37040,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(-c3cccnc3)n2)cc1
37041,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1
37042,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C4CC4)CC3)n2)cc1
37043,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(C3CC3)n2)cc1
37044,N#Cc1cnc2ccc(NCCN3CCOCC3)cc2c1Sc1ccc(F)c(Cl)c1
37045,C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1
37046,COc1cc2c(Nc3ccc(Sc4ccccc4O)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1
37047,COc1cc2c(Nc3ccc(Sc4ccccn4)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1
37048,COc1cc2c(Nc3ccc(Sc4nccs4)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1
37049,COc1cc2c(Nc3ccc(Sc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1
37050,N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(Sc2ccccc2)cc1
37051,CC(CO)N=C(N)c1c(Nc2ccc(Sc3ccccc3)cc2)s[nH]c1=O
37052,COc1ccc(NC(=O)Nc2ccc(Sc3ccnc4cc(OC)c(OC)cc34)cc2)cc1
37053,CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(Nc3ccncc3)n2)CC1
37054,CCn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)N5CCN(c6ccccc6OC)C5=O)cc4F)c3s2)c1
37055,CCn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)N5CCN(c6ccccc6F)C5=O)cc4F)c3s2)c1
37056,CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(Nc3ccccc3)n2)CC1
37057,O=C(Nc1ccc(O)cc1)c1cc2ccc(O)cc2cc1O
37058,O=C(Nc1cccc(O)c1)c1cc2ccc(O)cc2cc1O
37059,CCc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1
37060,Cc1ccc2cc(-c3[nH]nc4cc(NC(=O)c5ccccc5)ccc34)[nH]c2c1
37061,COCC(=O)Nc1ccc2c(-c3cc4ccc(C)cc4[nH]3)[nH]nc2c1
37062,Cc1ccc(-c2nnc(Nc3ccccc3)o2)cc1
37063,Cc1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1
37064,COc1ccc(Nc2nnc(-c3ccc(C)cc3)o2)cc1
37065,Brc1cccc(Nc2[nH]cnc3cc4cnnc4cc23)c1
37066,O=C(NC(NC(=S)Nc1ccc(F)c([N+](=O)[O-])c1)C(Cl)(Cl)Cl)C(c1ccccc1)c1ccccc1
37067,CON=Cc1c(N)ncnc1Nc1ccc2[nH]c(Cc3cccc(F)c3)nc2c1
37068,CON=Cc1c(N)ncnc1Nc1cccc(Br)c1
37069,CON=Cc1c(N)ncnc1Nc1ccc(F)c(Cl)c1
37070,COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1
37071,N#Cc1cnc(Nc2ccc(Cl)cc2)nc1-c1ccccc1
37072,N#Cc1cnc(Nc2ccccc2)nc1-c1ccccc1
37073,Cc1ccc(Nc2ncc(C#N)c(-c3ccccc3)n2)cc1
37074,N#Cc1cnc(Nc2ccc3ccccc3c2)nc1-c1ccccc1
37075,COc1cc(Nc2ncc(C#N)c(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)cc(OC)c1OC
37076,N#Cc1cnc(Nc2ccc(O)cc2)nc1Nc1ccc(O)cc1
37077,COc1ccc(Nc2ncc(C#N)c(-c3ccccc3)n2)cc1
37078,Nc1ncc(C(=O)Nc2ccccc2)c2sc(-c3ccc(N4CCOCC4)cc3)cc12
37079,Fc1cc(F)cc(Nc2c(C(F)(F)F)cnc3[nH]c(-c4ccc(N5CCOCC5)cc4)cc23)c1
37080,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(N)=O)cc3)nc21
37081,NC(=O)Cc1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
37082,NC(=O)Cc1ccc(Nc2nncc3c(-c4ccc(O)cc4)cccc23)cc1
37083,O=S(=O)(Nc1cncc(-c2cnc3[nH]ccc3c2)c1)c1ccccc1
37084,Nc1ncc(-c2cncc(NS(=O)(=O)c3ccccc3)c2)cn1
37085,COc1ccc(S(=O)(=O)Nc2cncc(-c3cnc(N)nc3)c2)cc1
37086,CNC(=O)c1nc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)cnc1N
37087,Cc1ccc(S(=O)(=O)Nc2cncc(-c3cnc(N)nc3)c2)cc1
37088,Cc1ccc(S(=O)(=O)Nc2ccc(CCNC(=O)c3ccc(O)c4[nH]c(-c5ccc(F)cc5)nc34)cc2)cc1
37089,Cc1ccc(S(=O)(=O)Nc2ccc(-c3ccnc(Nc4ccc5ncsc5c4)n3)cc2)cc1
37090,Cc1ccc2cc(-c3[nH]nc4ccc(NS(=O)(=O)c5ccccc5)cc34)[nH]c2c1
37091,Cc1ccc2cc(-c3[nH]nc4ccc(NS(=O)(=O)c5ccc(F)cc5)cc34)[nH]c2c1
37092,O=c1c2cc(NS(=O)(=O)c3ccccc3)ccc2ccc2ncc(-c3ccccc3)cc12
37093,O=S(=O)(Nc1ccccc1)c1ccc(N=Cc2c(O)[nH]c3ccc4ncsc4c23)cc1
37094,O=S(=O)(Nc1ccccc1)c1ccccc1
37095,COc1ccc(S(=O)(=O)Nc2cncc(-c3ccc4nc(NC(C)=O)sc4c3)c2)cc1
37096,COc1ccc(S(=O)(=O)Nc2cccc(-c3ccc4nc(NC(C)=O)sc4c3)c2)cc1
37097,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)[nH]n2)cc1
37098,Cc1nc(NCCCN2CCOCC2)cc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)[nH]n2)n1
37099,CC(=O)c1c[nH]c2ncc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cc12
37100,Nc1[nH]nc2cccc(-c3ccc(NS(=O)(=O)c4ccccc4)cc3)c12
37101,O=S(=O)(Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1)c1ccccc1
37102,Nc1ncnc2oc(-c3cccnc3)c(-c3ccc(NS(=O)(=O)c4ccccc4)cc3)c12
37103,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NS(=O)(=O)c3ccccc3)cc2)cc1
37104,Cc1sc2ncnc(N)c2c1-c1ccc(NS(=O)(=O)c2ccccc2)cc1
37105,NC(=O)c1ccc2[nH]c(-c3ccc(S(=O)(=O)Nc4ccccc4)cc3)nc2c1
37106,NC(=O)c1ccc2[nH]c(-c3ccc(S(=O)(=O)Nc4ccc(Cl)cc4)cc3)nc2c1
37107,Cc1nc(NCCN2CCOCC2)cc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)[nH]n2)n1
37108,O=S(=O)(Nc1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)c1ccc(Cl)cc1
37109,COc1ccc(S(=O)(=O)Nc2ccc(-c3ccnc(Nc4ccc5ncsc5c4)n3)cc2)cc1
37110,CC(C)(C)c1ccc(NC(=O)c2nnnn2CCc2ccncc2)cc1
37111,O=C(Nc1ccc(C(F)(F)F)cc1)c1nnnn1CCc1ccncc1
37112,O=C(Nc1ccc(OC(F)(F)F)cc1)c1nnnn1CCc1ccncc1
37113,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)c1nnnn1CCc1ccncc1
37114,O=C(Nc1ccc(Cl)cc1)c1nnnn1CCc1ccncc1
37115,CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(Cl)cc4Cl)c(=O)c3=O)ccc21
37116,COc1ccc(Nc2ncc(N3CCOCC3)cc2-c2nc(C)nc(N)n2)cn1
37117,COc1ccc(Nc2ncc(N3CCN(C)CC3)cc2-c2nc(C)nc(N)n2)cn1
37118,CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCC5(CC4)OCCO5)cc3c(=O)c2c1
37119,CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCN(c5cccnc5)CC4)cc3c(=O)c2c1
37120,CC(C)N1CCN(c2cnc3ccc4ccc(NS(C)(=O)=O)cc4c(=O)c3c2)CC1
37121,CS(=O)(=O)Nc1ccc2ccc3ncc(N4CCOCC4)cc3c(=O)c2c1
37122,CCN1CCCC(O)(c2cccc(Nc3ncc4c(=O)c(C(=O)NOC)cn(-c5cnc6c(c5)CCC6)c4n3)c2)C1
37123,Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CC(F)C5)cc4c(=O)c3c2)cn1
37124,CC(Nc1cncc(Cl)n1)c1cccc(NCc2cccnc2)c1
37125,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1
37128,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
37129,CN(C)C=CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1
37130,CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1
37131,CN(C)CC(=O)Nc1ccc(Cc2nc3c(=O)n(Cc4ccccc4F)c(=O)n(CC4CC4)c3[nH]2)cc1
37132,CN(C)S(=O)(=O)Nc1ccc(Cc2nc3c(=O)n(Cc4ccccc4F)c(=O)n(CC4CC4)c3[nH]2)cc1
37133,CN1CCN(CCC(=O)Nc2ccc3c(C#N)cnc(Nc4cccc(Br)c4)c3c2)CC1
37134,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccco3)ccc12
37135,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccoc3)ccc12
37136,CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1
37137,CCOC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1
37138,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12
37139,Cc1noc(C)c1S(=O)(=O)Nc1ccc(Cc2nc3c(=O)n(Cc4ccccc4F)c(=O)n(CC4CC4)c3[nH]2)cc1
37140,CS(=O)(=O)Nc1ccc(Cc2nc3c(=O)n(Cc4ccccc4F)c(=O)n(CC4CC4)c3[nH]2)cc1
37141,Cc1nc(S(=O)(=O)Nc2ccc(Cc3nc4c(=O)n(Cc5ccccc5F)c(=O)n(CC5CC5)c4[nH]3)cc2)cn1C
37142,CC(=O)Nc1ccc(Cc2nc3c(=O)n(Cc4ccccc4F)c(=O)n(CC4CC4)c3[nH]2)cc1
37143,Cc1nc(N)sc1S(=O)(=O)Nc1ccc(Cc2nc3c(=O)n(Cc4ccccc4F)c(=O)n(CC4CC4)c3[nH]2)cc1
37144,O=C1N=c2cc(Nc3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccc2=C1Cc1ccc[nH]1
37145,Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ccc2c(c1)=NC(=O)C=2Cc1ccc[nH]1
37146,O=C(Nc1cccc(Nc2ccc3c(c2)=NC(=O)C=3Cc2ccc[nH]2)c1)Nc1cccc(C(F)(F)F)c1
37147,O=C1N=c2cc(Nc3cccc(NC(=O)c4ccccc4)c3)ccc2=C1Cc1ccc[nH]1
37148,CC(=O)Nc1cccc(Nc2ccc3c(c2)=NC(=O)C=3Cc2ccc[nH]2)c1
37149,Cc1cc(C(=O)Nc2cccc(Nc3ccc4c(c3)=NC(=O)C=4Cc3ccc[nH]3)c2)cc(N2CCN(C)CC2)c1
37150,CS(=O)(=O)Nc1ccc2c(c1)=C(Cc1ccc[nH]1)C(=O)N=2
37151,O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2c(c1)=NC(=O)C=2Cc1ccc[nH]1
37152,Cc1cn(-c2cc(C(=O)Nc3cccc(Nc4ccc5c(c4)=NC(=O)C=5Cc4cccn4C)c3)cc(C(F)(F)F)c2)cn1
37153,COc1ccc(NC(=O)Nc2ccc3c(c2)=NC(=O)C=3Cc2[nH]ccc2-c2ccc(C(=O)O)s2)cc1
37154,O=C(Nc1ccc(-c2ccccc2)cc1)Nc1ccc2c(c1)=NC(=O)C=2Cc1ccc[nH]1
37155,O=C(Nc1ccc(-c2ccc3ccccc3c2)cc1)Nc1ccc2c(c1)=NC(=O)C=2Cc1ccc[nH]1
37156,O=C(Nc1ccccc1)Nc1ccc2c(c1)=NC(=O)C=2Cc1ccc[nH]1
37157,Cc1ccc(NC(=O)Nc2ccc3c(c2)=NC(=O)C=3Cc2ccc[nH]2)cc1
37158,O=C(Nc1ccc(Cl)cc1)Nc1ccc2c(c1)=NC(=O)C=2Cc1ccc[nH]1
37159,COc1ccc(NC(=O)Nc2ccc3c(c2)=NC(=O)C=3Cc2ccc[nH]2)cc1OC
37160,COc1ccc(NC(=O)Nc2ccc3c(c2)=NC(=O)C=3Cc2ccc[nH]2)cc1
37161,COc1ccc(NC(=O)Nc2ccc3c(c2)=NC(=O)C=3Cc2ccc(C(=O)O)[nH]2)cc1
37162,Nc1cccc(Nc2ccc3c(c2)=NC(=O)C=3Cc2ccc[nH]2)c1
37163,Cc1cn(-c2cc(C(=O)Nc3cccc(Nc4ccc5c(c4)=NC(=O)C=5Cc4ccc[nH]4)c3)cc(C(F)(F)F)c2)cn1
37164,CN1CCN(c2ccc(C(=O)Nc3cccc(Nc4ccc5c(c4)=NC(=O)C=5Cc4ccc[nH]4)c3)cc2C(F)(F)F)CC1
37165,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)c(F)c3)n2)c(OC)c1
37166,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)c(OC)c3)n2)c(OC)c1
37167,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCN4CCCCC4)cc3)n2)c(OC)c1
37168,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCCN4CCCCC4)c(F)c3)n2)c(OC)c1
37169,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCN4CCN(C)CC4)cc3)n2)c(OC)c1
37170,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCCN(C)C)cc3)n2)c(OC)c1
37171,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCCN4CCN(C)CC4)c(OC)c3)n2)c(OC)c1
37172,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCCN4CCN(C)CC4)c(F)c3)n2)c(OC)c1
37173,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCN4CCOCC4)c(OC)c3)n2)c(OC)c1
37174,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCN(C)C)cc3)n2)c(OC)c1
37175,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCN4CCN(C)CC4)c(OC)c3)n2)c(OC)c1
37176,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCCN4CCN(C)CC4)c(OC)c3)n2)c(OC)c1
37177,COc1ccc(OC)c(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1
37178,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1
37179,COc1ccccc1N(C(=O)Oc1c(C)cccc1C)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1
37180,Cc1cccc(C)c1OC(=O)N(c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1)c1ccc(F)cc1OC(C)C
37181,CN1CCN(c2cccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)[nH]n3)c2)CC1
37182,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)[nH]n1)c1cccc(N2CCOCC2)c1
37183,O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)[nH]n1)c1cccc(C(F)(F)F)c1
37184,CC(=O)Nc1cc(-c2ccc(-c3cc(NC(=O)c4ccnc(N5CCCC5)c4)ccc3C)cc2)[nH]n1
37185,O=C1N=c2ncnc(Nc3ccc(F)c(Cl)c3)c2=C1Cc1ccc[nH]1
37186,Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)=NC(=O)C=2Cc1ccc[nH]1
37187,O=C1N=c2ncnc(Nc3ccc(F)c(Cl)c3)c2=C1Cc1ccc(C(=O)NCCN2CCOCC2)[nH]1
37188,Oc1cccc(Nc2nc3ccccc3n2-c2ncncn2)c1
37189,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(NC(=O)Cc4ccccc4)cc3)n2)cc1
37190,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
37191,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc4ccccc4c3)n2)cc1
37192,N=C(N)c1ccc(NC(=O)c2ccccc2O)cc1
37193,O=C(Nc1ccc(N2CCCC2)cc1)C(c1ccccc1)c1ccccc1
37194,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21
37195,Brc1cccc(Nc2cnc3ccccc3n2)c1
37196,Brc1cccc(Nc2nccc3ccccc23)c1
37197,Nc1nccnc1CNC(=S)Nc1ccccc1
37198,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21
37199,Cn1c(SSc2c(C(=O)Nc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)Nc2ccc(C(=O)O)cc2)c2ccccc21
37200,Cn1c(SSc2c(C(=O)Nc3cccc(C(=O)O)c3)c3ccccc3n2C)c(C(=O)Nc2cccc(C(=O)O)c2)c2ccccc21
37201,Cn1c(SSc2c(C(=O)Nc3ccncc3)c3ccccc3n2C)c(C(=O)Nc2ccncc2)c2ccccc21
37202,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21
37203,NNc1ccccc1
37204,Cn1c(SSc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21
37205,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21
37206,CCn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2CC)c(C(=O)Nc2ccccc2)c2ccccc21
37207,Brc1cccc(Nc2nncc3ccccc23)c1
37208,Cc1cc(C)cc(Nc2cc(-n3ccnc3-c3ccccc3)ncn2)c1
37209,O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1
37210,N#CCNc1nc(Nc2ccccc2)ncc1Br
37211,CNc1nc(Nc2ccccc2)ncc1Cl
37212,N#Cc1c(Nc2ccccc2)s[nH]c1=O
37213,O=C(O)Cc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1
37214,Clc1ccc(Nc2nnc(-c3ccccc3)o2)cc1
37215,Clc1ccc(-c2nnc(Nc3ccccc3)o2)cc1
37216,CC(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1
37217,c1ccc(Nc2cnc3ccccc3n2)cc1
37218,O=c1[nH]c(Nc2ccccc2)cc2ccccc12
37219,O=[N+]([O-])c1ccc(-c2nnc(Nc3ccccc3)o2)cc1
37220,CS(=O)(=O)c1ccc(-c2nnc(Nc3ccccc3)o2)cc1
37221,c1ccc(Nc2nnc(-c3ccccc3)o2)cc1
37222,Oc1ccc(-c2nnc(Nc3ccccc3)o2)cc1
37223,Cc1cc2ncc(Nc3ccccc3)nc2cc1C
37224,Cc1ccc(Nc2cc(Nc3ccc(NS(=O)(=O)c4ccccc4F)cc3)nc(C)n2)cc1
37225,Nc1cc2ncnc(Nc3ccccc3)c2cn1
37226,Cc1cccc(-c2nc(Nc3ccc(C(=O)O)cc3)c3ccccc3n2)c1
37227,O=[N+]([O-])c1ccc2ncnc(Nc3ccccc3)c2c1
37228,c1ccc(Nc2ncnc3ccccc23)cc1
37229,c1ccc(Nc2nc3ccccc3n3cncc23)cc1
37230,Nc1csc(Nc2ccccc2)n1
37231,Nc1nc(Nc2ccccc2)sc1C(=O)c1ccccc1
37232,Fc1cccc(Nc2ncnc3ccccc23)c1
37233,Brc1cccc(Nc2ncnc3ccccc23)c1
37234,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1
37235,Oc1ccc(CNc2ccc3ccccc3c2)cc1O
37236,NCCNc1ncc(C(N)=O)c(Nc2ccccc2)n1
37237,Nc1nc(Nc2cccc(Br)c2)c2ccn(Cc3ccc4ccccc4c3)c2n1
37238,NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)Nc3ccccc3)cc12
37239,Nc1nc(Nc2ccc(C(F)(F)F)nc2)sc1C(=O)c1ccccc1F
37240,O=C(Nc1ccccc1)n1cc2[nH]nc(NC(O)Cc3ccccc3)c2c1
37241,CNc1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1
37242,O=[N+]([O-])c1ccc(C=NNc2ccccc2)cc1
37243,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(Cl)c(S(=O)(=O)NC)c4)n3)ccn2)cc1
37244,FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1
37245,Cc1nc(Nc2ccc(CCNc3ncnc4ccsc34)cc2)[nH]c1C
37246,c1ccc2sc(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1
37247,Brc1cccc(Nc2ncnc3ccsc23)c1
37248,Cc1cccc(-c2nc(Nc3ccncc3)c3sccc3n2)n1
37249,c1cc(CNc2ncnc3ccsc23)cc(Nc2nc3ccccc3[nH]2)c1
37250,c1cc(CCNc2ncnc3ccsc23)cc(Nc2nc3ccccc3[nH]2)c1
37251,c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1
37252,CC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1
37253,COC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1
37254,c1cc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2cn1
37255,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C
37256,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl
37257,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1)OCCO
37258,O=C(Nc1ccc(-c2cn[nH]c2)cc1)OCc1ccccc1
37259,O=C(Nc1ccc2c(=O)[nH]ccc2c1)OCc1ccccc1
37260,CCOC(=O)Nc1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1
37261,CCOC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1
37262,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1
37263,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1
37264,COc1ccc(NC(=O)OCC(Oc2cccc3sc(C(=N)N)cc23)c2ccccc2)cc1
37267,N=C(N)c1cc2c(OC(COC(=O)Nc3ccc(F)cc3)c3ccccc3)cccc2s1
37268,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C
37269,N=C(N)c1cc2c(OC(COC(=O)Nc3ccccc3)c3ccccc3)cccc2s1
37270,N=C(N)c1cc2c(OC(COC(=O)Nc3cccc(F)c3)c3ccccc3)cccc2s1
37271,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl
37272,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl
37273,N=C(N)c1cc2c(OC(COC(=O)Nc3ccccc3)c3ccccc3)cc(F)cc2s1
37274,CCOC(=O)Nc1ccc(C)c(Nc2ncnn3cc(C(=O)NC(C)CC)c(C)c23)c1
37275,CCOC(=O)Nc1ccc(C)c(Nc2ncnn3cc(C(=O)NC(C)C)c(C)c23)c1
37276,CC(=O)Nc1cccc(-c2cncc(Nc3ccccc3)n2)c1
37277,CC(=O)Nc1cccc(-c2cncc(Nc3ccc(F)c(Cl)c3)n2)c1
37278,CC(=O)Nc1cccc(-c2cncc(Nc3cccc(O)c3)n2)c1
37279,CC(=O)Nc1cccc(-c2cncc(Nc3cc(Cl)nc(Cl)c3)n2)c1
37280,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)O4)n2)c1
